Account,date,long_count,short_count,long_short_ratio,bias
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0,59,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,0,100,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,0,7,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,0,2,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,42,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,14,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,2,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,0,1,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,58,27,2.148,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,5,56,0.089,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,6,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,0,51,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,8,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,5,20,0.25,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,0,43,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,0,191,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,0,22,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,0,18,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,0,38,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0,96,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0,46,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0,96,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0,18,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,0,49,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,0,71,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,0,4,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,0,24,0.0,Short Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,3,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,3,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,2,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,25,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,0,41,0.0,Short Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,55,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,0,80,0.0,Short Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,10,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,1,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,24,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,3,8,0.375,Short Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,7,6,1.167,Balanced
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,3,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,1,0,10.0,Long Biased
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,4,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,58,91,0.637,Balanced
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,0,5,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,0,158,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,3,85,0.035,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,0,16,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,0,59,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,0,26,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,0,28,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,0,37,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,1,131,0.008,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,45,181,0.249,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,14,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,0,31,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,18,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,0,139,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,0,180,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-19,1,5,0.2,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-20,0,225,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-21,0,209,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-22,0,40,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-23,0,4,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-24,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-26,0,79,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-27,0,5,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-28,0,1,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-29,2,8,0.25,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,0,26,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,24,3,8.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,0,3,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-04,14,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-05,10,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-09,0,51,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-20,0,4,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-21,0,89,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-31,0,6,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-01,3,3,1.0,Balanced
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-20,0,84,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-21,0,94,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-29,0,13,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-30,0,17,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-09,0,33,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-10,0,119,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,0,89,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-12,0,61,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-13,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-15,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-16,0,18,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-17,0,10,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-18,0,52,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-19,0,28,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-20,0,18,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-21,0,57,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-22,0,76,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-23,0,126,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-24,0,49,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-28,0,6,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-29,0,21,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-30,0,70,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-01,0,68,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-02,0,7,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-03,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,2,64,0.031,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-03,16,129,0.124,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-04,0,49,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,0,42,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-06,0,238,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-07,20,33,0.606,Balanced
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-08,173,84,2.06,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-09,12,173,0.069,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-10,90,28,3.214,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-11,34,30,1.133,Balanced
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-12,0,15,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-13,31,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-14,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-15,0,34,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-16,0,23,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-17,0,12,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-18,0,18,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-19,0,13,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-20,6,18,0.333,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-21,0,169,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-22,0,118,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-23,13,115,0.113,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-24,0,59,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-25,0,86,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-26,0,67,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-27,8,5,1.6,Balanced
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-29,2,11,0.182,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-30,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-31,0,50,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,0,26,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,42,2,21.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-03,71,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-04,0,6,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-05,0,8,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-07,0,6,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-08,0,1,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-09,2,42,0.048,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-10,11,27,0.407,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-11,0,14,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-12,0,4,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-13,0,14,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-14,0,10,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-16,0,1,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-17,0,20,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-18,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-22,0,17,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-23,0,23,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-24,17,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-25,4,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-26,0,13,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-27,1,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-28,5,4,1.25,Balanced
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,1,36,0.028,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,7,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-05,0,30,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-06,0,7,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-07,0,1,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-09,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-10,3,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-11,1,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-12,3,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-13,11,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-18,0,12,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-19,0,9,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-21,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-22,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-23,0,26,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-24,0,78,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-25,0,10,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-26,0,8,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-27,0,26,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-28,0,12,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-29,0,8,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-30,0,2,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-31,0,4,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,6,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,30,7,4.286,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-05,0,4,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-06,24,0,10.0,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-07,135,32,4.219,Long Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-08,1,31,0.032,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-09,5,104,0.048,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-10,0,141,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-11,0,49,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-12,0,24,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-13,1,90,0.011,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-14,0,11,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-15,0,23,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-18,0,20,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-19,0,19,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-20,0,39,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-21,0,76,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-22,0,676,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-23,1,426,0.002,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-24,0,42,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-25,0,205,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-26,0,36,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-27,0,1,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-28,0,4,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-29,0,40,0.0,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-30,4,27,0.148,Short Biased
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,0,5,0.0,Short Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-22,0,80,0.0,Short Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-19,484,0,10.0,Long Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-23,0,55,0.0,Short Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-29,0,350,0.0,Short Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,94,0,10.0,Long Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-07,10,25,0.4,Short Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-14,18,0,10.0,Long Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-16,4,0,10.0,Long Biased
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-23,244,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-13,70,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-14,386,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-15,512,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-16,162,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-17,339,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-18,160,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-19,250,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-20,80,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-21,226,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-22,210,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-23,3,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-24,1,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-15,2,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-18,53,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-20,1,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-22,18,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-23,6,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-24,9,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-27,20,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,29,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,9,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-04,562,20,28.1,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-05,263,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-06,531,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-07,583,2,291.5,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-08,232,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-09,100,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,119,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,152,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,50,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,239,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,258,12,21.5,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,323,27,11.963,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,139,88,1.58,Balanced
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,114,51,2.235,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,233,31,7.516,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,266,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,525,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,428,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,21,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-23,53,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,42,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,139,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-26,20,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,13,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,128,7,18.286,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,16,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,160,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,40,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,8,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,0,12,0.0,Short Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,0,28,0.0,Short Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,0,7,0.0,Short Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,87,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,9,0,10.0,Long Biased
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,4,0,10.0,Long Biased
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,16,0,10.0,Long Biased
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,2,0,10.0,Long Biased
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,1,0,10.0,Long Biased
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,1,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,40,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,21,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,9,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,4,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,38,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,33,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,7,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,21,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,21,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,70,0,10.0,Long Biased
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,24,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,4,0,10.0,Long Biased
